sequence_id	library	term	gained_in_term	lost_in_term	gained_genes	lost_genes	corrected_log2_odds_ratio	p_value	q_within_screen	q_global_library
ABCA4_818072595dac88f3	Reactome	Expression and translocation of olfactory receptors (R-HSA-9752946)	79	0	OR1C1;OR1D4;OR1D5;OR1E2;OR1E3;OR1F1;OR1G1;OR1J1;OR1J2;OR1J4;OR1L4;OR1S1;OR1S2;OR2B2;OR2D2;OR2D3;OR2G2;OR2G3;OR2K2;OR2M2;OR2M7;OR4C5;OR4K2;OR4N5;OR4Q3;OR4X2;OR5A1;OR5A2;OR5B2;OR5B3;OR5F1;OR5G3;OR5H1;OR5H2;OR5H6;OR5I1;OR5J2;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5V1;OR6B1;OR6B3;OR6X1;OR7A5;OR7D2;OR7G1;OR7G2;OR7G3;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8G1;OR8G5;OR8H2;OR8H3;OR8I2;OR8K1;OR8K5;OR8S1;OR8U1;OR8U8;OR8U9;OR9G4;OR9G9;OR9I1;OR9K2;OR9Q1		7.404513430749923	8.574059969632978e-22	1.3461274152323775e-19	2.6131162569450426e-18
ABCA4_818072595dac88f3	Reactome	Sensory Perception (R-HSA-9709957)	79	1	OR1C1;OR1D4;OR1D5;OR1E2;OR1E3;OR1F1;OR1G1;OR1J1;OR1J2;OR1J4;OR1L4;OR1S1;OR1S2;OR2B2;OR2D2;OR2D3;OR2G2;OR2G3;OR2K2;OR2M2;OR2M7;OR4C5;OR4K2;OR4N5;OR4Q3;OR4X2;OR5A1;OR5A2;OR5B2;OR5B3;OR5F1;OR5G3;OR5H1;OR5H2;OR5H6;OR5I1;OR5J2;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5V1;OR6B1;OR6B3;OR6X1;OR7A5;OR7D2;OR7G1;OR7G2;OR7G3;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8G1;OR8G5;OR8H2;OR8H3;OR8I2;OR8K1;OR8K5;OR8S1;OR8U1;OR8U8;OR8U9;OR9G4;OR9G9;OR9I1;OR9K2;OR9Q1	ABCA4	5.8106453768068755	4.355332089092968e-20	4.558580919917307e-18	1.1061454673273866e-16
ABCA4_818072595dac88f3	Reactome	Olfactory Signaling Pathway (R-HSA-381753)	79	0	OR1C1;OR1D4;OR1D5;OR1E2;OR1E3;OR1F1;OR1G1;OR1J1;OR1J2;OR1J4;OR1L4;OR1S1;OR1S2;OR2B2;OR2D2;OR2D3;OR2G2;OR2G3;OR2K2;OR2M2;OR2M7;OR4C5;OR4K2;OR4N5;OR4Q3;OR4X2;OR5A1;OR5A2;OR5B2;OR5B3;OR5F1;OR5G3;OR5H1;OR5H2;OR5H6;OR5I1;OR5J2;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5V1;OR6B1;OR6B3;OR6X1;OR7A5;OR7D2;OR7G1;OR7G2;OR7G3;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8G1;OR8G5;OR8H2;OR8H3;OR8I2;OR8K1;OR8K5;OR8S1;OR8U1;OR8U8;OR8U9;OR9G4;OR9G9;OR9I1;OR9K2;OR9Q1		7.404513430749923	8.574059969632978e-22	1.3461274152323775e-19	2.6131162569450426e-18
ABCA4_818072595dac88f3	Reactome	Transport of small molecules (R-HSA-382551)	2	16	PHB1;PSMD8	ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCB9;ABCC9;ABCG2;ABCG4;ANO10;ANO4;ANO7;NIPA2;NPC1;STOM	-3.3700595134626514	2.7208183579708616e-05	0.002135842411007126	0.01974342407044713
ABCA4_8198738def80f079	GO Cellular Component	endoplasmic reticulum membrane (GO:0005789)	42	4	APH1A;APH1B;CNIH2;DAD1;DISP3;DPM2;DPM3;EMC1;EMC10;EMC3;EMC4;EMC6;ERLN;GSG1;JAGN1;NCLN;OSTC;PIGC;PIGG;PIGN;PIGP;PIGQ;PIGS;PIGT;PIGU;PIGY;RPN1;RPN2;SERP1;SERP2;SGCD;SPCS1;SPCS2;SPCS3;STT3A;STT3B;TRAM2;TUNAR;TUSC3;VMA21;WFS1;YIF1B	ABCA1;ABCB9;ABCD4;SURF4	3.743938517556178	9.086661795037192e-11	1.090399415404463e-08	3.936160156374211e-07
ABCA4_8198738def80f079	Reactome	Dengue Virus Infection (R-HSA-9839923)	13	0	DAD1;DPM2;DPM3;EMC4;OSTC;RPN1;RPN2;SPCS1;SPCS2;SPCS3;STT3A;STT3B;TUSC3		4.952149208176234	6.82576494133264e-05	0.004482252311475101	0.040966871241046934
ABCA4_8198738def80f079	Reactome	Post-translational protein modification (R-HSA-597592)	19	0	CNIH2;DAD1;DPM2;DPM3;OSTC;PIGC;PIGG;PIGN;PIGP;PIGS;PIGT;PIGU;PIGY;RPN1;RPN2;STT3A;STT3B;TUSC3;WFS1		5.547515069224982	6.561144549860122e-07	0.0001292545476322444	0.0007141571515931677
ABCA4_8198738def80f079	Reactome	Metabolism of proteins (R-HSA-392499)	24	2	APH1A;APH1B;CNIH2;DAD1;DPM2;DPM3;OSTC;PIGC;PIGG;PIGN;PIGP;PIGS;PIGT;PIGU;PIGY;RPN1;RPN2;SPCS1;SPCS2;SPCS3;STT3A;STT3B;TUSC3;WFS1	ABCA3;NAPSA	3.5927012231814484	1.5701456981617504e-06	0.00015465935126893242	0.0016501148428577817
ABCA4_8d3af4586753e26b	GO Molecular Function	ATP hydrolysis activity (GO:0016887)	0	12		ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCB9;ABCC8;ABCC9;ABCD4;ABCG2;ABCG4	-4.92178645566209	9.78217386435446e-05	0.009684352125710916	0.04343774304466598
ABCA4_8d3af4586753e26b	GO Cellular Component	endoplasmic reticulum membrane (GO:0005789)	26	4	APH1B;CNIH1;CNIH2;CNIH3;DAD1;DISP3;DPM2;EMC4;EMC6;ERLN;FXYD3;GSG1;JAGN1;OST4;OSTC;P2RX6;PIGP;PIGY;SERP1;SERP2;SGCD;SPCS1;SPCS3;STT3A;TUNAR;VMA21	ABCA1;ABCB9;ABCD4;SURF4	2.608799823792378	7.007923107319491e-05	0.009460696194881314	0.04464253134748025
ABCA4_8d3af4586753e26b	KEGG	ABC TRANSPORTERS	0	12		ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCB9;ABCC8;ABCC9;ABCD4;ABCG2;ABCG4	-4.92178645566209	9.78217386435446e-05	0.004988908670820775	0.029725580830307116
ABCA4_9669e9120936223e	GO Biological Process	transmembrane transport (GO:0055085)	1	9	ABCG1	ABCA2;ABCA4;ABCB5;ABCB9;ABCC8;ABCC9;ABCD4;ABCG2;ABCG4	-4.815885892837794	2.486073183044707e-06	0.0006153842457417802	0.01827180920431758
ABCA4_9669e9120936223e	GO Biological Process	detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	60	0	OR2A1;OR2A2;OR2A4;OR2A5;OR2A7;OR2B2;OR2B3;OR2B6;OR2B8;OR2C1;OR2C3;OR2D2;OR2D3;OR2F1;OR2F2;OR2G2;OR2G3;OR2G6;OR2H1;OR2H2;OR2J1;OR2J2;OR2J3;OR2K2;OR2L2;OR2L3;OR2L5;OR2L8;OR2M2;OR2M3;OR2M4;OR2M5;OR2M7;OR2T1;OR2T2;OR2T3;OR2T4;OR2T5;OR2T6;OR2T7;OR2T8;OR2V1;OR2V2;OR2W1;OR2W3;OR2Y1;OR2Z1;OR4E1;OR4E2;OR5V1;OR6A2;OR6B1;OR6K2;OR6K3;OR6K6;OR6N1;OR6N2;OR6P1;OR6Q1;OR6Y1		5.003789437418049	3.1639292840194354e-06	0.0006153842457417802	0.01993185050952701
ABCA4_9669e9120936223e	GO Molecular Function	olfactory receptor activity (GO:0004984)	208	0	OR1A1;OR1A2;OR1B1;OR1C1;OR1D2;OR1D4;OR1D5;OR1E2;OR1E3;OR1F1;OR1G1;OR1I1;OR1J1;OR1J2;OR1J4;OR1L1;OR1L3;OR1L4;OR1L6;OR1L8;OR1M1;OR1N1;OR1N2;OR1P1;OR1Q1;OR1S1;OR1S2;OR2A1;OR2A2;OR2A4;OR2A5;OR2A7;OR2B2;OR2B3;OR2B6;OR2B8;OR2C1;OR2C3;OR2D2;OR2D3;OR2F1;OR2F2;OR2G2;OR2G3;OR2G6;OR2H1;OR2H2;OR2J1;OR2J2;OR2J3;OR2K2;OR2L2;OR2L3;OR2L5;OR2L8;OR2M2;OR2M3;OR2M4;OR2M5;OR2M7;OR2T1;OR2T2;OR2T3;OR2T4;OR2T5;OR2T6;OR2T7;OR2T8;OR2V1;OR2V2;OR2W1;OR2W3;OR2Y1;OR2Z1;OR3A1;OR3A2;OR3A3;OR4A5;OR4A8;OR4B1;OR4C3;OR4C5;OR4C6;OR4D1;OR4D2;OR4D5;OR4D6;OR4D9;OR4E1;OR4E2;OR4F4;OR4F5;OR4F6;OR4K1;OR4K2;OR4K3;OR4K5;OR4L1;OR4M1;OR4M2;OR4N2;OR4N4;OR4N5;OR4P4;OR4Q2;OR4Q3;OR4S1;OR4S2;OR4X1;OR4X2;OR5A1;OR5A2;OR5B2;OR5B3;OR5C1;OR5D3;OR5F1;OR5G3;OR5H1;OR5H2;OR5H6;OR5H8;OR5I1;OR5J2;OR5K1;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5M1;OR5M3;OR5M8;OR5M9;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5V1;OR5W2;OR6A2;OR6B1;OR6B2;OR6B3;OR6C1;OR6C2;OR6C3;OR6C4;OR6C6;OR6F1;OR6J1;OR6K2;OR6K3;OR6K6;OR6M1;OR6N1;OR6N2;OR6P1;OR6Q1;OR6S1;OR6T1;OR6V1;OR6X1;OR6Y1;OR7A5;OR7C1;OR7C2;OR7D2;OR7D4;OR7G1;OR7G2;OR7G3;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8D4;OR8G1;OR8G3;OR8G5;OR8H1;OR8H2;OR8H3;OR8I2;OR8J1;OR8J2;OR8J3;OR8K1;OR8K3;OR8K5;OR8S1;OR8U1;OR8U8;OR8U9;OR9A2;OR9A4;OR9G1;OR9G4;OR9G9;OR9H1;OR9I1;OR9K2;OR9Q1;OR9Q2		7.238664535436934	1.131689873166019e-23	1.312760252872582e-21	4.020215105434966e-20
ABCA4_9669e9120936223e	GO Molecular Function	ATP hydrolysis activity (GO:0016887)	2	12	ABCG1;ATP4A	ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCB9;ABCC8;ABCC9;ABCD4;ABCG2;ABCG4	-4.504313217318141	1.1326329542295097e-07	3.284635567265578e-06	0.00012573641583140345
ABCA4_9669e9120936223e	GO Molecular Function	ABC-type transporter activity (GO:0140359)	1	10	ABCG1	ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCB9;ABCC8;ABCC9;ABCD4	-4.970806469665138	4.998008722418469e-07	9.662816863342372e-06	0.0004035210496708948
ABCA4_9669e9120936223e	GO Molecular Function	transmembrane transporter activity (GO:0022857)	0	6		ABCB9;MFSD6;SPNS1;SPNS2;SV2A;SVOP	-5.824579431810099	4.693822800945967e-05	0.0006806043061371652	0.026053650184500707
ABCA4_9669e9120936223e	GO Molecular Function	ATPase-coupled transmembrane transporter activity (GO:0042626)	0	9		ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCC9;ABCD4;ABCG2	-6.403205738921496	2.9759770083114667e-07	6.904266659282603e-06	0.0002908009817680496
ABCA4_9669e9120936223e	GO Molecular Function	ATP binding (GO:0005524)	2	12	ABCG1;ATP4A	ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCB9;ABCC8;ABCC9;ABCD4;ABCG2;ABCG4	-4.504313217318141	1.1326329542295097e-07	3.284635567265578e-06	0.00012573641583140345
ABCA4_9669e9120936223e	GO Molecular Function	odorant binding (GO:0005549)	61	0	OR2A4;OR2A7;OR2C1;OR4E1;OR4E2;OR5A1;OR5A2;OR5B2;OR5B3;OR5C1;OR5D3;OR5F1;OR5G3;OR5H1;OR5H2;OR5H6;OR5H8;OR5I1;OR5J2;OR5K1;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5M1;OR5M3;OR5M8;OR5M9;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5W2;OR6B2;OR6B3;OR6K2;OR6K3;OR6K6;OR6N2;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8D4;OR8G1;OR8G3;OR8G5;OR8H1;OR8H2;OR8H3;OR8I2;OR9G4;OR9I1;OR9K2;OR9Q1;OR9Q2		5.030054284170105	1.7844640564556098e-06	2.957111864983582e-05	0.001219063483490944
ABCA4_9669e9120936223e	GO Molecular Function	G protein-coupled receptor activity (GO:0004930)	206	0	OR1A1;OR1A2;OR1B1;OR1C1;OR1D2;OR1D4;OR1D5;OR1E2;OR1F1;OR1I1;OR1J1;OR1J2;OR1J4;OR1L1;OR1L3;OR1L4;OR1L6;OR1L8;OR1M1;OR1N1;OR1N2;OR1P1;OR1Q1;OR1S1;OR1S2;OR2A1;OR2A2;OR2A4;OR2A5;OR2A7;OR2B2;OR2B3;OR2B6;OR2B8;OR2C1;OR2C3;OR2D2;OR2D3;OR2F1;OR2F2;OR2G2;OR2G3;OR2G6;OR2H1;OR2H2;OR2J1;OR2J2;OR2J3;OR2K2;OR2L2;OR2L3;OR2L5;OR2L8;OR2M2;OR2M3;OR2M4;OR2M5;OR2M7;OR2T1;OR2T2;OR2T3;OR2T4;OR2T5;OR2T6;OR2T7;OR2T8;OR2V1;OR2V2;OR2W1;OR2W3;OR2Y1;OR2Z1;OR3A1;OR3A2;OR3A3;OR4A5;OR4A8;OR4B1;OR4C3;OR4C5;OR4C6;OR4D1;OR4D2;OR4D5;OR4D6;OR4D9;OR4E1;OR4E2;OR4F4;OR4F5;OR4F6;OR4K1;OR4K2;OR4K3;OR4K5;OR4L1;OR4M1;OR4M2;OR4N2;OR4N4;OR4N5;OR4P4;OR4Q2;OR4Q3;OR4S1;OR4S2;OR4X1;OR4X2;OR5A1;OR5A2;OR5B2;OR5B3;OR5C1;OR5D3;OR5F1;OR5G3;OR5H1;OR5H2;OR5H6;OR5H8;OR5I1;OR5J2;OR5K1;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5M1;OR5M3;OR5M8;OR5M9;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5V1;OR5W2;OR6A2;OR6B1;OR6B2;OR6B3;OR6C1;OR6C2;OR6C3;OR6C4;OR6C6;OR6F1;OR6J1;OR6K2;OR6K3;OR6K6;OR6M1;OR6N1;OR6N2;OR6P1;OR6Q1;OR6S1;OR6T1;OR6V1;OR6X1;OR6Y1;OR7A5;OR7C1;OR7C2;OR7D2;OR7D4;OR7G1;OR7G2;OR7G3;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8D4;OR8G1;OR8G3;OR8G5;OR8H1;OR8H2;OR8H3;OR8I2;OR8J1;OR8J2;OR8J3;OR8K1;OR8K3;OR8K5;OR8S1;OR8U1;OR8U8;OR8U9;OR9A2;OR9A4;OR9G1;OR9G4;OR9G9;OR9H1;OR9I1;OR9K2;OR9Q1;OR9Q2		7.217643283766665	2.3238164144544148e-23	1.3478135203835605e-21	6.879271192256553e-20
ABCA4_9669e9120936223e	GO Cellular Component	plasma membrane (GO:0005886)	220	23	ABCG1;APH1B;ATP4A;ATP4B;FXYD7;KCNE2;OR1A1;OR1A2;OR1B1;OR1C1;OR1D2;OR1D4;OR1D5;OR1E2;OR1E3;OR1F1;OR1G1;OR1I1;OR1J1;OR1J2;OR1J4;OR1L1;OR1L3;OR1L4;OR1L6;OR1L8;OR1M1;OR1N1;OR1N2;OR1P1;OR1Q1;OR1S1;OR1S2;OR2A1;OR2A2;OR2A5;OR2A7;OR2B2;OR2B3;OR2B6;OR2B8;OR2C1;OR2C3;OR2D2;OR2D3;OR2F1;OR2F2;OR2G2;OR2G3;OR2G6;OR2H1;OR2H2;OR2J1;OR2J2;OR2J3;OR2K2;OR2L2;OR2L3;OR2L5;OR2L8;OR2M2;OR2M3;OR2M4;OR2M5;OR2M7;OR2T1;OR2T2;OR2T3;OR2T4;OR2T5;OR2T6;OR2T7;OR2T8;OR2V1;OR2V2;OR2W1;OR2W3;OR2Y1;OR2Z1;OR3A1;OR3A2;OR3A3;OR4A5;OR4A8;OR4B1;OR4C3;OR4C5;OR4C6;OR4D1;OR4D2;OR4D5;OR4D6;OR4D9;OR4E1;OR4E2;OR4F4;OR4F5;OR4F6;OR4K1;OR4K2;OR4K3;OR4K5;OR4L1;OR4M1;OR4M2;OR4N2;OR4N4;OR4N5;OR4P4;OR4Q2;OR4Q3;OR4S1;OR4S2;OR4X1;OR4X2;OR5A1;OR5A2;OR5B2;OR5B3;OR5C1;OR5D3;OR5F1;OR5G3;OR5H1;OR5H2;OR5H6;OR5H8;OR5I1;OR5J2;OR5K1;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5M1;OR5M3;OR5M8;OR5M9;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5V1;OR5W2;OR6A2;OR6B1;OR6B2;OR6B3;OR6C1;OR6C2;OR6C3;OR6C4;OR6C6;OR6F1;OR6J1;OR6K2;OR6K3;OR6K6;OR6M1;OR6N1;OR6N2;OR6P1;OR6Q1;OR6S1;OR6T1;OR6V1;OR6X1;OR6Y1;OR7A5;OR7C1;OR7C2;OR7D2;OR7D4;OR7G1;OR7G2;OR7G3;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8D4;OR8G1;OR8G3;OR8G5;OR8H1;OR8H2;OR8H3;OR8I2;OR8J1;OR8J3;OR8K1;OR8K3;OR8K5;OR8S1;OR8U1;OR8U8;OR8U9;OR9A2;OR9A4;OR9G1;OR9G4;OR9G9;OR9H1;OR9I1;OR9K2;OR9Q1;OR9Q2;PIGY;SMIM9;TMC2;TMC4;TMC8;TRAC;UPK1A;ZACN	ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCC8;ABCC9;ABCG2;ABCG4;ANO10;ANO4;ANO7;DUOX1;DUOX2;LAT2;MFSD6;NIPA2;NPC1;SPNS2;STOM;SURF4;SV2A	1.5618643816855715	1.0937229117415907e-06	0.00014437142434988996	0.0014805590340881945
ABCA4_9669e9120936223e	KEGG	ABC TRANSPORTERS	1	12	ABCG1	ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCB9;ABCC8;ABCC9;ABCD4;ABCG2;ABCG4	-5.243640015024331	1.9396728744899628e-08	4.073313036428922e-07	1.3699771682046612e-05
ABCA4_9669e9120936223e	KEGG	OLFACTORY TRANSDUCTION	199	0	OR1A1;OR1A2;OR1B1;OR1C1;OR1D2;OR1D4;OR1D5;OR1E2;OR1F1;OR1G1;OR1I1;OR1J1;OR1J2;OR1J4;OR1L1;OR1L3;OR1L4;OR1L6;OR1L8;OR1M1;OR1N1;OR1N2;OR1Q1;OR1S1;OR1S2;OR2A1;OR2A2;OR2A4;OR2A5;OR2A7;OR2B2;OR2B3;OR2B6;OR2B8;OR2C1;OR2C3;OR2D2;OR2D3;OR2F1;OR2F2;OR2G2;OR2G3;OR2G6;OR2H1;OR2H2;OR2J1;OR2J2;OR2J3;OR2K2;OR2L2;OR2L3;OR2L5;OR2L8;OR2M2;OR2M3;OR2M4;OR2M5;OR2M7;OR2T1;OR2T2;OR2T3;OR2T4;OR2T5;OR2T6;OR2T7;OR2T8;OR2V1;OR2V2;OR2W1;OR2W3;OR2Y1;OR2Z1;OR3A1;OR3A2;OR3A3;OR4A5;OR4B1;OR4C3;OR4C5;OR4C6;OR4D1;OR4D2;OR4D5;OR4D6;OR4D9;OR4E1;OR4E2;OR4F6;OR4K1;OR4K2;OR4K3;OR4K5;OR4L1;OR4M1;OR4N2;OR4N4;OR4N5;OR4P4;OR4Q2;OR4Q3;OR4S1;OR4S2;OR4X1;OR4X2;OR5A1;OR5A2;OR5B2;OR5B3;OR5C1;OR5D3;OR5F1;OR5H1;OR5H2;OR5H6;OR5I1;OR5J2;OR5K1;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5M1;OR5M3;OR5M8;OR5M9;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5V1;OR5W2;OR6A2;OR6B1;OR6B2;OR6B3;OR6C1;OR6C2;OR6C3;OR6C4;OR6C6;OR6F1;OR6J1;OR6K2;OR6K3;OR6K6;OR6M1;OR6N1;OR6N2;OR6P1;OR6Q1;OR6S1;OR6T1;OR6V1;OR6X1;OR6Y1;OR7A5;OR7C1;OR7C2;OR7D2;OR7D4;OR7G1;OR7G2;OR7G3;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8D4;OR8G1;OR8G3;OR8G5;OR8H1;OR8H2;OR8H3;OR8I2;OR8J1;OR8J2;OR8J3;OR8K1;OR8K3;OR8K5;OR8S1;OR8U1;OR8U8;OR8U9;OR9A2;OR9A4;OR9G4;OR9G9;OR9H1;OR9I1;OR9K2;OR9Q1;OR9Q2		7.143258271473319	2.2235456710562693e-22	9.33889181843633e-21	3.6036263508918607e-19
ABCA4_9669e9120936223e	Reactome	Olfactory Signaling Pathway (R-HSA-381753)	202	0	OR1A1;OR1A2;OR1B1;OR1C1;OR1D2;OR1D4;OR1D5;OR1E2;OR1E3;OR1F1;OR1G1;OR1I1;OR1J1;OR1J2;OR1J4;OR1L1;OR1L3;OR1L4;OR1L6;OR1L8;OR1M1;OR1N1;OR1N2;OR1P1;OR1Q1;OR1S1;OR1S2;OR2A2;OR2A4;OR2A5;OR2A7;OR2B2;OR2B3;OR2B6;OR2C1;OR2C3;OR2D2;OR2D3;OR2F1;OR2F2;OR2G2;OR2G3;OR2G6;OR2H1;OR2H2;OR2J1;OR2J2;OR2J3;OR2K2;OR2L2;OR2L3;OR2L5;OR2L8;OR2M2;OR2M3;OR2M4;OR2M5;OR2M7;OR2T1;OR2T2;OR2T3;OR2T4;OR2T5;OR2T6;OR2T7;OR2T8;OR2V1;OR2V2;OR2W1;OR2W3;OR2Y1;OR2Z1;OR3A1;OR3A2;OR3A3;OR4A5;OR4A8;OR4B1;OR4C3;OR4C5;OR4C6;OR4D1;OR4D2;OR4D5;OR4D6;OR4D9;OR4E1;OR4E2;OR4F4;OR4F5;OR4F6;OR4K1;OR4K2;OR4K3;OR4K5;OR4L1;OR4M1;OR4M2;OR4N2;OR4N4;OR4N5;OR4P4;OR4Q2;OR4Q3;OR4S1;OR4S2;OR4X1;OR4X2;OR5A1;OR5A2;OR5B2;OR5B3;OR5C1;OR5F1;OR5G3;OR5H1;OR5H2;OR5H6;OR5I1;OR5J2;OR5K1;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5M1;OR5M3;OR5M8;OR5M9;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5V1;OR5W2;OR6A2;OR6B1;OR6B2;OR6B3;OR6C1;OR6C2;OR6C3;OR6C4;OR6C6;OR6F1;OR6J1;OR6K2;OR6K3;OR6K6;OR6M1;OR6N1;OR6N2;OR6P1;OR6Q1;OR6S1;OR6T1;OR6V1;OR6X1;OR6Y1;OR7A5;OR7C1;OR7C2;OR7D2;OR7D4;OR7G1;OR7G2;OR7G3;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8D4;OR8G1;OR8G5;OR8H1;OR8H2;OR8H3;OR8I2;OR8J1;OR8J2;OR8J3;OR8K1;OR8K3;OR8K5;OR8S1;OR8U1;OR8U8;OR8U9;OR9A2;OR9A4;OR9G1;OR9G4;OR9G9;OR9I1;OR9K2;OR9Q1;OR9Q2		7.17529654041643	1.0648419933851692e-22	1.1553535628229085e-20	4.0566486790499753e-19
ABCA4_9669e9120936223e	Reactome	Transport of small molecules (R-HSA-382551)	4	16	ABCG1;ATP4A;ATP4B;FXYD7	ABCA1;ABCA2;ABCA3;ABCA4;ABCA7;ABCB5;ABCB9;ABCC9;ABCG2;ABCG4;ANO10;ANO4;ANO7;NIPA2;NPC1;STOM	-4.0956765740599845	4.225029893674124e-09	2.2920787173182123e-07	8.584415737967086e-06
ABCA4_9669e9120936223e	Reactome	Expression and translocation of olfactory receptors (R-HSA-9752946)	202	0	OR1A1;OR1A2;OR1B1;OR1C1;OR1D2;OR1D4;OR1D5;OR1E2;OR1E3;OR1F1;OR1G1;OR1I1;OR1J1;OR1J2;OR1J4;OR1L1;OR1L3;OR1L4;OR1L6;OR1L8;OR1M1;OR1N1;OR1N2;OR1P1;OR1Q1;OR1S1;OR1S2;OR2A2;OR2A4;OR2A5;OR2A7;OR2B2;OR2B3;OR2B6;OR2C1;OR2C3;OR2D2;OR2D3;OR2F1;OR2F2;OR2G2;OR2G3;OR2G6;OR2H1;OR2H2;OR2J1;OR2J2;OR2J3;OR2K2;OR2L2;OR2L3;OR2L5;OR2L8;OR2M2;OR2M3;OR2M4;OR2M5;OR2M7;OR2T1;OR2T2;OR2T3;OR2T4;OR2T5;OR2T6;OR2T7;OR2T8;OR2V1;OR2V2;OR2W1;OR2W3;OR2Y1;OR2Z1;OR3A1;OR3A2;OR3A3;OR4A5;OR4A8;OR4B1;OR4C3;OR4C5;OR4C6;OR4D1;OR4D2;OR4D5;OR4D6;OR4D9;OR4E1;OR4E2;OR4F4;OR4F5;OR4F6;OR4K1;OR4K2;OR4K3;OR4K5;OR4L1;OR4M1;OR4M2;OR4N2;OR4N4;OR4N5;OR4P4;OR4Q2;OR4Q3;OR4S1;OR4S2;OR4X1;OR4X2;OR5A1;OR5A2;OR5B2;OR5B3;OR5C1;OR5F1;OR5G3;OR5H1;OR5H2;OR5H6;OR5I1;OR5J2;OR5K1;OR5K2;OR5K3;OR5K4;OR5L1;OR5L2;OR5M1;OR5M3;OR5M8;OR5M9;OR5P2;OR5P3;OR5T1;OR5T2;OR5T3;OR5V1;OR5W2;OR6A2;OR6B1;OR6B2;OR6B3;OR6C1;OR6C2;OR6C3;OR6C4;OR6C6;OR6F1;OR6J1;OR6K2;OR6K3;OR6K6;OR6M1;OR6N1;OR6N2;OR6P1;OR6Q1;OR6S1;OR6T1;OR6V1;OR6X1;OR6Y1;OR7A5;OR7C1;OR7C2;OR7D2;OR7D4;OR7G1;OR7G2;OR7G3;OR8A1;OR8B2;OR8B3;OR8B4;OR8B8;OR8D1;OR8D2;OR8D4;OR8G1;OR8G5;OR8H1;OR8H2;OR8H3;OR8I2;OR8J1;OR8J2;OR8J3;OR8K1;OR8K3;OR8K5;OR8S1;OR8U1;OR8U8;OR8U9;OR9A2;OR9A4;OR9G1;OR9G4;OR9G9;OR9I1;OR9K2;OR9Q1;OR9Q2		7.17529654041643	1.0648419933851692e-22	1.1553535628229085e-20	4.0566486790499753e-19
ABCA4_9669e9120936223e	Reactome	Metabolism (R-HSA-1430728)	0	7		ABCA1;ABCC8;ABCD4;ABCG2;DUOX1;DUOX2;SPNS2	-6.041335317669264	8.73849989537813e-06	0.00037925089545941086	0.007609236037469694
